px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-36.4035     -7.04079     -150.607     155.178     -63.1281     49.7075     -53.7405     96.7836     -23.0888     18.3322     -21.5808     36.5362     -18.6623     14.0634     -13.9297     27.2047
99.3521     18.238     -438.769     450.272     4.85209     3.04454     -477.087     477.145     51.1806     9.42462     -225.05     230.989     17.4059     4.08167     -75.1232     77.2229
63.3545     7.47199     128.277     143.345     40.6861     -50.8901     20.6308     68.5115     32.5372     4.26229     63.0795     71.1045     19.5088     -26.2224     11.269     34.5716
7.82679     -25.7221     -85.1918     89.4626     -112.004     -3.41177     -135.741     176.083     -22.6028     -1.33123     -27.836     35.8851     -51.1945     -0.773817     -62.0921     80.4792
-24.6593     -72.969     -213.982     227.473     -56.4249     12.6154     -77.2025     96.5722     -16.8017     -50.837     -148.996     158.324     -24.0037     4.42576     -34.9202     42.605
-114.682     -19.1356     -1730.75     1734.65     4.88222     31.9433     -509.684     510.73     -65.3546     -12.4301     -961.446     963.744     -23.2939     -3.09617     -360.286     361.051
-104.391     4.89789     -369.362     383.892     2.05233     -41.656     -196.703     201.133     -22.2807     1.05632     -76.5388     79.7228     -24.4243     1.45282     -88.2511     91.5801
-28.4116     53.0441     -290.289     296.499     53.6703     48.6623     -143.261     160.609     -10.6087     21.108     -111.349     113.828     17.3684     15.1209     -47.0161     52.3528
20.6628     81.8354     -275.858     288.522     37.8269     22.5738     -560.767     562.515     13.8718     54.3659     -181.193     189.681     20.2001     11.1019     -311.103     311.956
-71.7663     47.0166     -328.147     339.212     -37.7863     -34.1559     -77.2011     92.6147     -12.2809     -9.22979     -21.8312     26.695     -20.8668     14.3204     -97.8397     101.06
57.2183     15.555     332.829     338.103     34.3104     -87.1474     501.508     510.201     21.0013     -52.6356     303.278     308.528     27.7401     7.05201     157.022     159.609
-78.712     81.1655     -129.143     171.71     9.09039     -9.64956     -76.5174     77.8055     -24.8253     24.3348     -41.4848     54.1246     -30.1604     32.5796     -49.2039     66.273
-77.7692     -56.0954     164.654     190.601     8.87812     -28.3487     -0.843163     30.1035     -22.5548     -16.1866     45.9961     53.7249     -9.18245     -7.25492     21.2486     24.2585
-20.8733     -3.71506     -27.3627     34.9464     100.038     -77.5167     -301.194     326.738     44.425     -34.5685     -136.679     147.817     17.5847     -12.5521     -50.9253     55.3188
-100.714     71.5571     -66.5603     140.417     11.8081     -15.2768     -21.8366     29.5413     -10.7346     7.68686     -6.67085     14.801     -28.1173     19.386     -18.6403     38.9083
64.4004     -96.3274     -20.3813     117.749     10.2377     23.2868     8.67658     27.3022     37.1943     -57.0454     -9.97215     68.8261     10.3815     -14.795     -4.16981     18.549
-17.3814     96.6857     -139.312     170.532     -4.63485     10.7415     17.4143     21.5211     -7.13918     40.9396     -58.7012     71.9225     -1.53016     11.5164     -15.9964     19.7705
-9.06869     -21.3707     80.0926     83.5273     98.7367     -25.1047     73.4158     125.667     38.365     -8.29039     28.132     48.2909     28.0513     -8.15136     20.7414     35.8263
56.1985     -85.0947     891.93     897.754     21.7277     -3.53652     32.6045     39.632     18.6788     -26.7856     278.455     280.363     7.7725     -12.6308     131.99     132.821
-41.2646     -41.5739     1037.6     1039.26     -61.9926     56.9603     1112.31     1115.5     -7.33637     6.87144     135.24     135.613     -30.4986     -29.8877     763.937     765.129
