px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
905.728     795.417     25.703     1212.15     125     320.207     223.781     47.4781     393.558     4.8     585.521     571.636     -21.7751     818.596     4.8
460.677     1113.06     -655.664     1377.19     125.012     453.202     1005.74     -605.422     1258.36     4.8     7.475     107.325     -50.2421     118.835     4.8
-607.848     -1040.5     141.116     1219.69     124.991     -254.895     -367.491     2.92591     447.273     4.8     -352.952     -673.006     138.19     772.42     4.8
86.4018     1208.27     334.198     1262.81     124.999     -30.7842     232.607     51.4729     240.263     4.8     117.186     975.661     282.725     1022.55     4.8
-1130.77     449.592     -423.126     1294.39     125.051     -844.263     343.95     -372.533     984.828     4.8     -286.506     105.642     -50.5924     309.562     4.8
-755.101     -955.281     76.9446     1226.49     125.006     -707.967     -846.142     49.4224     1104.37     4.8     -47.1336     -109.139     27.5222     122.121     4.8
1147.21     -349.73     -301.18     1242.87     125.001     71.416     -0.166971     2.59069     71.6242     4.8     1075.79     -349.563     -303.771     1171.25     4.8
-1169.67     264.892     808.918     1451.99     124.999     -373.686     130.166     220.818     453.176     4.8     -795.982     134.727     588.1     998.811     4.8
-923.296     781.616     -646.409     1377.27     125.002     -456.265     423.477     -269.413     678.319     4.8     -467.031     358.14     -376.996     698.95     4.8
-506.873     1088.38     -295.089     1242.66     125.029     -72.2194     279.818     -64.2291     296.078     4.8     -434.653     808.567     -230.86     946.585     4.8
286.887     1181.56     335.89     1267.61     125     103.488     593.666     116.163     613.732     4.8     183.399     587.894     219.727     653.878     4.8
-183.518     -1193.22     -1442.98     1885.54     125     1.39255     -358.739     -442.113     569.37     4.8     -184.911     -834.48     -1000.87     1316.17     4.8
644.868     -1012.25     1384.82     1836.81     125.003     197.471     -374.192     562.573     703.935     4.8     447.397     -638.06     822.252     1132.88     4.8
-817.691     -879.474     -275.914     1238.49     125.022     -565.729     -623.17     -135.102     852.447     4.8     -251.962     -256.304     -140.812     386.041     4.8
-1175.57     -287.176     -1179.51     1694.49     124.994     -739.488     -119.387     -710.474     1032.42     4.8     -436.085     -167.789     -469.036     662.073     4.8
-966.567     728.648     801.953     1457.37     125.003     -876.737     688.845     765.454     1352.45     4.8     -89.8295     39.8028     36.499     104.923     4.8
-199.944     1196.11     843.774     1482.64     124.992     -137.766     992.084     647.003     1192.41     4.8     -62.1781     204.021     196.771     290.229     4.8
-1197.94     -215.348     -802.181     1463.06     125.001     -1131.08     -227.295     -774.519     1389.57     4.8     -66.8554     11.9468     -27.6625     73.489     4.8
1018.44     651.101     150.664     1224.53     124.967     740.138     423.37     67.142     855.323     4.8     278.304     227.731     83.5223     369.207     4.8
1167.35     293.331     -777.854     1438.55     124.995     688.824     137.865     -392.029     804.484     4.8     478.525     155.466     -385.826     634.066     4.8
-22.3588     -1210.92     -82.2338     1220.33     125.001     46.8857     -620.157     -63.975     625.227     4.8     -69.2445     -590.762     -18.2588     595.105     4.8
-619.71     1032.97     127.725     1217.78     124.999     -407.125     738.089     40.4764     843.912     4.8     -212.586     294.878     87.2489     373.873     4.8
962.463     -741.039     919.687     1528.7     124.958     571.606     -461.204     481.599     878.296     4.8     390.857     -279.834     438.089     650.401     4.8
-937.096     -762.7     299.613     1251.1     124.998     -287.332     -173.058     52.5835     339.554     4.8     -649.764     -589.642     247.03     911.547     4.8
683.29     998.855     -237.528     1239.61     125.001     341.769     602.045     -157.134     709.914     4.8     341.522     396.81     -80.3947     529.699     4.8
773.507     933.742     -366.955     1272.98     125.003     85.2903     107.83     -1.8102     137.579     4.8     688.217     825.912     -365.145     1135.4     4.8
-522.481     1096.77     -955.64     1550.73     124.993     -100.373     194.058     -114.799     246.851     4.8     -422.108     902.715     -840.841     1303.88     4.8
-1122.94     -463.191     -1781.37     2159.73     125     -1020.35     -382.004     -1612     1945.67     4.8     -102.591     -81.1864     -169.363     214.063     4.8
793.213     -906.933     188.774     1225.96     125.01     625.711     -671.234     98.1102     922.885     4.8     167.502     -235.699     90.6642     303.075     4.8
1044.94     -631.231     -426.073     1299.04     125     312.233     -240.797     -177.02     432.241     4.8     732.704     -390.434     -249.053     866.801     4.8
390.165     1144.09     -114.224     1220.59     125.001     154.847     289.333     -45.8935     331.392     4.8     235.318     854.754     -68.3308     889.197     4.8
-309.553     -1172.85     762.959     1438.45     125.006     -124.45     -263.815     182.096     343.901     4.8     -185.103     -909.037     580.864     1094.55     4.8
194.763     -1204.8     1173.08     1697.42     125.006     151.659     -1063.55     1076.71     1521.01     4.8     43.1045     -141.251     96.3771     176.413     4.8
391.611     1143.42     60.7026     1216.58     124.999     223.597     794.443     76.9176     828.9     4.8     168.013     348.975     -16.215     387.683     4.8
1215.94     -96.7742     -952.141     1552.44     124.999     31.5966     -10.5657     -6.16582     34.2204     4.8     1184.34     -86.2085     -945.975     1518.22     4.8
-589.604     1051.23     219.18     1231.42     125     -481.345     866.66     131.23     1000.02     4.8     -108.259     184.572     87.9496     231.398     4.8
-120.735     1209.13     1096.62     1641.58     125     -136.983     977.51     847.413     1300.93     4.8     16.2482     231.622     249.211     340.649     4.8
1190.55     -181.543     1095.46     1632.8     124.999     669.777     -124.943     696.211     974.138     4.8     520.777     -56.5997     399.251     658.663     4.8
573.307     -1076.32     1341.86     1817.51     124.997     100.497     -104.411     153.259     210.98     4.8     472.81     -971.907     1188.6     1606.53     4.8
-340.374     1172.36     817.11     1474.3     125.017     -253.388     679.938     448.31     852.952     4.8     -86.9858     492.42     368.799     621.353     4.8
-1175.54     291.11     -1321.18     1796.6     124.999     -355.728     37.7949     -432.131     561.009     4.8     -819.811     253.315     -889.05     1235.59     4.8
-216.758     -1180.12     -1122.42     1647.76     125     -119.654     -760.343     -640.966     1001.65     4.8     -97.1035     -419.773     -481.449     646.107     4.8
1042.89     616.771     903.438     1516.53     125.004     213.25     117.848     122.808     272.889     4.8     829.639     498.923     780.631     1243.64     4.8
1182.31     246.193     -133.197     1221.41     125     601.887     139.768     -7.07737     617.961     4.8     580.428     106.425     -126.12     603.45     4.8
753.437     -959.354     -724.014     1424.03     124.999     276.054     -298.513     -298.419     504.373     4.8     477.383     -660.841     -425.596     919.652     4.8
1203.83     -35.9659     -1103.78     1638.43     125.011     683.979     -29.1139     -543.853     874.342     4.8     519.853     -6.85199     -559.926     764.09     4.8
-668.96     1009.12     596.32     1355.38     125.001     -402.615     713.035     399.884     911.289     4.8     -266.345     296.085     196.435     444.09     4.8
-1048.64     -613.003     856.177     1491.33     125     -98.6573     -49.972     38.2817     117.128     4.8     -949.978     -563.031     817.895     1374.2     4.8
-943.282     754.4     -794.229     1450.97     125     -33.8333     16.0413     -51.715     64.0273     4.8     -909.449     738.359     -742.514     1386.95     4.8
869.287     832.374     -761.093     1429.47     125.002     816.961     792.214     -683.37     1327.42     4.8     52.3254     40.1598     -77.723     102.052     4.8
1102.7     -523.548     -1249.18     1751.03     125.001     929.287     -486.246     -1045.72     1481.07     4.8     173.41     -37.3019     -203.455     269.962     4.8
-297.777     -1172.51     -433.136     1291     124.994     -134.465     -587.659     -280.167     664.786     4.8     -163.311     -584.85     -152.969     626.213     4.8
59.0162     1200.4     776.339     1436.24     124.998     63.8443     1064.95     640.952     1244.6     4.8     -4.82804     135.452     135.387     191.633     4.8
-1159.23     316.081     -607.806     1352.33     124.996     -1135.24     326.759     -594.45     1322.47     4.8     -23.9948     -10.6774     -13.3562     29.8527     4.8
920.418     -775.605     -503.335     1310.61     124.998     43.5874     -8.0437     -14.254     46.8058     4.8     876.83     -767.561     -489.081     1263.81     4.8
-1190.58     189.876     1445.04     1886.08     124.998     -97.1748     17.688     178.15     203.755     4.8     -1093.41     172.188     1266.89     1682.33     4.8
-49.4697     -1199.29     -219.516     1226.61     124.993     -32.8249     -1093.27     -165.042     1106.16     4.8     -16.6448     -106.024     -54.4746     120.452     4.8
1166.81     -287.872     703.312     1398.06     124.984     651.016     -114.707     435.49     791.615     4.8     515.794     -173.166     267.822     606.45     4.8
1149.16     -374.251     944.24     1538.78     124.999     62.2289     -43.934     86.1581     115.104     4.8     1086.94     -330.317     858.082     1423.68     4.8
356.913     -1157.21     225.691     1238.18     125     361.621     -1130.14     233.196     1209.29     4.8     -4.70801     -27.0749     -7.50471     28.8891     4.8
-821.312     -890.45     255.497     1244.33     125.001     -785.333     -867.864     266.022     1200.3     4.8     -35.9788     -22.586     -10.5257     44.0276     4.8
970.979     -714.151     178.318     1224.82     124.814     225.342     -106.079     51.0092     254.277     4.8     745.637     -608.072     127.309     970.545     4.8
-677.912     1006.82     -1325.97     1801.96     124.998     -197.09     212.205     -357.498     460.112     4.8     -480.822     794.619     -968.469     1341.85     4.8
1119.81     -433.78     1188.23     1694.01     125     455.745     -113.323     482.949     673.653     4.8     664.064     -320.457     705.283     1020.35     4.8
-1183.22     222.522     -227.11     1231.56     125     -929.666     158.224     -127.569     951.636     4.8     -253.558     64.2981     -99.541     279.924     4.8
-492.606     1101.67     -881.169     1499.47     124.999     -331.941     651.792     -472.57     870.841     4.8     -160.665     449.878     -408.599     628.633     4.8
-1100.12     -499.564     -436.463     1290.71     125     -256.667     -175.985     -107.519     329.29     4.8     -843.45     -323.578     -328.944     961.425     4.8
516.016     -1088.29     -597.88     1350.45     124.996     123.276     -348.975     -136.07     394.358     4.8     392.74     -739.313     -461.81     956.096     4.8
-1201.07     7.42939     -897.987     1504.87     124.996     -807.349     36.3356     -540.528     972.279     4.8     -393.724     -28.9062     -357.46     532.593     4.8
-1170.25     316.962     -840.376     1480.48     125.011     -644.075     224.726     -517.673     856.354     4.8     -526.178     92.236     -322.703     624.124     4.8
-409.432     1133.81     -18.4515     1212.08     124.999     -362.415     919.385     23.5128     988.529     4.8     -47.0174     214.426     -41.9643     223.547     4.8
-1137.82     408.057     -635.572     1371.39     125.002     -203.496     87.0051     -65.9282     230.977     4.8     -934.321     321.052     -569.644     1140.42     4.8
874.357     840.467     -716.223     1414.03     125.001     58.7561     37.7227     -14.0174     71.378     4.8     815.601     802.744     -702.205     1342.65     4.8
-1119.18     -481.395     918.581     1530.92     125.002     -1093.89     -473.622     871.261     1476.5     4.8     -25.2812     -7.77288     47.3197     54.422     4.8
-1106.5     476.486     70.5876     1213.26     125     -698.898     297.031     -15.769     759.577     4.8     -407.604     179.455     86.3566     453.68     4.8
1156.91     -361.796     -301.642     1255.37     125.002     337.355     -105.391     -146.995     382.813     4.8     819.551     -256.406     -154.648     872.552     4.8
-1142.91     -410.265     629.283     1373.38     124.998     -916.984     -289.753     457.185     1064.83     4.8     -225.922     -120.513     172.098     308.553     4.8
7.65308     -1203.91     -868.731     1489.89     125.003     -40.4144     -898.527     -681.117     1128.24     4.8     48.0675     -305.379     -187.613     361.647     4.8
-319.563     -1173.9     317.874     1263.67     125.046     -19.6193     -148.717     3.24282     150.117     4.8     -299.944     -1025.19     314.631     1113.55     4.8
504.427     1090.8     -2396.76     2684.09     125.004     71.176     264.226     -597.769     657.443     4.8     433.251     826.576     -1798.99     2026.65     4.8
-1003.23     668.267     -910.697     1515.93     124.984     -11.4687     26.0158     -11.1733     30.9231     4.8     -991.764     642.251     -899.524     1485.01     4.8
1017.1     -662.994     399.93     1284.38     125     245.938     -102.286     104.764     286.263     4.8     771.163     -560.708     295.166     998.115     4.8
-912.425     790.548     125.841     1220.22     125     -582.43     580.332     74.5958     825.589     4.8     -329.995     210.216     51.2453     394.635     4.8
715.178     977.016     -1690.03     2082.76     124.999     411.308     621.589     -952.699     1209.63     4.8     303.87     355.427     -737.335     873.127     4.8
-453.297     -1131.46     54.7069     1226.5     124.996     -26.3524     -172.539     -9.40392     174.859     4.8     -426.945     -958.922     64.1108     1051.64     4.8
1103.2     484.361     -609.883     1356.18     124.995     536.436     191.53     -340.872     663.826     4.8     566.759     292.831     -269.011     692.355     4.8
-1166.85     301.697     1171.53     1685.43     124.997     -577.874     213.192     584.042     848.833     4.8     -588.977     88.5051     587.484     836.593     4.8
-312.785     1176.92     -228.678     1245.35     124.999     -237.824     983.198     -230.814     1037.56     4.8     -74.9604     193.719     2.1362     207.783     4.8
-1105.88     -500.742     1371.5     1835.86     125.002     -166.165     -121.385     262.125     333.283     4.8     -939.715     -379.357     1109.38     1502.57     4.8
737.909     953.481     486.804     1306.23     125.001     558.339     668.107     399.044     957.794     4.8     179.57     285.374     87.7601     348.437     4.8
-1129.81     -417.606     110.312     1216     125     -793.427     -313.307     131.57     863.147     4.8     -336.379     -104.299     -21.2584     352.851     4.8
-1215.19     -95.2112     -54.8323     1226.53     125.012     -925.096     -120.946     -20.0939     933.197     4.8     -290.095     25.7344     -34.7383     293.338     4.8
198.428     1189.6     -2241.78     2548.67     125     17.2121     68.9474     -203.165     215.288     4.8     181.216     1120.65     -2038.62     2333.38     4.8
-96.827     -1213.23     -541.786     1338.08     125.001     -3.46159     -92.6521     -79.7342     122.38     4.8     -93.3654     -1120.58     -462.052     1215.7     4.8
244.443     1179.79     332.398     1256.09     124.996     212.611     922.887     308.63     996.092     4.8     31.8315     256.905     23.7681     260.003     4.8
-989.045     698.89     66.0742     1219.28     125.001     -831.536     614.038     17.5283     1033.84     4.8     -157.509     84.8517     48.5458     185.442     4.8
1165.25     -286.786     483.928     1299.95     125.001     999.193     -265.123     372.967     1099     4.8     166.059     -21.6629     110.962     200.949     4.8
1193.16     236.173     1096.42     1642.31     125     441.816     124.071     348.633     576.336     4.8     751.348     112.102     747.79     1065.98     4.8
1181.38     -254.101     -92.2919     1218.35     125.005     586.373     -186.953     -28.1254     616.116     4.8     595.01     -67.1482     -64.1666     602.235     4.8
-1195.91     154.235     -304.691     1249.98     124.998     -1170.38     137.544     -282.148     1211.75     4.8     -25.532     16.6902     -22.5431     38.2319     4.8
1208.1     -72.1866     -310.048     1255.58     125.004     664.426     13.1991     -203.159     694.934     4.8     543.678     -85.3857     -106.889     560.647     4.8
-1176.61     -288.918     -349.588     1267.17     125     -739.894     -145.902     -268.382     800.489     4.8     -436.72     -143.015     -81.206     466.686     4.8
699.001     -999.639     395.185     1288.28     125     330.404     -394.093     210.444     555.685     4.8     368.597     -605.546     184.741     732.599     4.8
-915.162     799.493     -388.05     1281.76     125     -865.029     787.38     -374.617     1228.25     4.8     -50.1324     12.1136     -13.4327     53.5114     4.8
-291.387     -1184.19     571.966     1352.77     125     -194.815     -982.161     483.865     1112.09     4.8     -96.5724     -202.031     88.1016     240.681     4.8
282.069     -1170.13     -1531.57     1951.95     125.003     164.683     -441.445     -632.439     788.667     4.8     117.387     -728.687     -899.133     1163.28     4.8
217.762     1186.53     650.319     1376.16     124.998     117.978     907.182     463.324     1025.47     4.8     99.7834     279.351     186.996     350.691     4.8
-1066.59     -572.11     1341.03     1810.77     125.005     -732.828     -377.234     826.576     1167.3     4.8     -333.759     -194.876     514.453     643.472     4.8
683.087     -988.767     570.597     1336.22     124.988     584.428     -885.052     538.289     1189.39     4.8     98.6599     -103.715     32.308     146.825     4.8
-1163.99     -310.91     623.414     1362.28     124.999     -106.887     -53.6498     31.7197     123.824     4.8     -1057.1     -257.26     591.694     1238.45     4.8
348.379     1156.64     0.543135     1214.41     124.999     -2.20209     61.1887     18.3088     64.0871     4.8     350.582     1095.45     -17.7656     1150.33     4.8
1172.99     -302.837     -254.532     1244.19     125.003     217.673     -93.8153     -16.1074     237.625     4.8     955.312     -209.021     -238.425     1006.57     4.8
-125.864     1202.2     1041.33     1600.34     125.003     -137.949     752.227     671.716     1017.89     4.8     12.0855     449.97     369.609     582.454     4.8
1197.06     152.437     -467.578     1300.17     124.999     829.004     162.186     -337.33     909.597     4.8     368.053     -9.74916     -130.248     390.571     4.8
48.7741     -1216.46     -1475.79     1917.22     124.971     66.2821     -1066.66     -1341.94     1715.51     4.8     -17.508     -149.804     -133.853     201.711     4.8
-1207.2     -169.304     575.794     1353.95     124.999     -869.453     -69.7553     434.768     974.608     4.8     -337.751     -99.5491     141.025     379.338     4.8
1105.58     -497.606     327.017     1261.94     125.005     801.625     -299.317     239.693     888.634     4.8     303.955     -198.289     87.3233     373.304     4.8
1200.73     53.4492     118.629     1214.21     125.003     856.6     -14.1693     105.734     863.231     4.8     344.127     67.6185     12.8942     350.977     4.8
342.592     -1162.64     3029.53     3265.39     125.002     331.821     -971.158     2580.57     2777.16     4.8     10.7717     -191.485     448.96     488.232     4.8
-1005.93     -681.739     -414.888     1290.12     125     -539.834     -304.33     -248.733     667.779     4.8     -466.093     -377.409     -166.155     622.343     4.8
-1191.77     -192.96     -1188.99     1699.07     124.976     -410.114     -12.841     -366.387     550.11     4.8     -781.657     -180.119     -822.599     1148.97     4.8
-73.2991     1214.67     375.903     1279.74     125.001     -95.8294     741.88     264.586     793.472     4.8     22.5303     472.793     111.317     486.267     4.8
-1203.37     -31.2443     567.019     1336.49     124.999     -27.3031     -15.6669     2.74762     31.9609     4.8     -1176.07     -15.5774     564.272     1304.53     4.8
-455.742     1116.39     52.0659     1213.41     125.006     -381.205     827.482     74.7601     914.142     4.8     -74.5378     288.904     -22.6942     299.265     4.8
-666.093     1003.35     360.88     1263.43     124.999     -197.849     229.714     50.8521     307.444     4.8     -468.244     773.64     310.028     955.987     4.8
-66.1407     -1209.29     -302.629     1254.58     125.03     29.1678     -305.757     -47.0963     310.772     4.8     -95.3085     -903.531     -255.533     943.807     4.8
305.373     1165.37     321.379     1253.1     124.998     26.6302     32.5249     -2.33312     42.3736     4.8     278.743     1132.85     323.713     1210.72     4.8
-1129.4     -419.49     -462.718     1296.63     125.002     -229.749     -138.251     -87.4714     282.085     4.8     -899.656     -281.238     -375.247     1014.55     4.8
-1029.24     654.863     346.454     1274.3     125.002     -571.149     331.848     245.607     704.755     4.8     -458.092     323.016     100.847     569.544     4.8
-425.485     1135.7     -1129.46     1661.97     124.998     -167.512     295.637     -338.34     479.54     4.8     -257.973     840.061     -791.12     1182.43     4.8
122.135     1199.59     -44.3922     1213.07     125.001     124.209     940.926     -77.4015     952.252     4.8     -2.07338     258.667     33.0092     260.817     4.8
-73.2811     1212.97     508.472     1323.2     125.003     13.777     16.8286     8.67585     23.9023     4.8     -87.0581     1196.15     499.796     1299.29     4.8
-755.681     -948.987     -798.913     1457.92     125.004     -448.547     -500.975     -383.918     774.329     4.8     -307.135     -448.012     -414.995     683.586     4.8
691.653     993.198     -1191.08     1702.68     125.001     43.1466     42.4835     -99.0095     116.157     4.8     648.507     950.714     -1092.07     1586.53     4.8
-1178.61     266.008     967.268     1552.77     125.002     -865.618     181.665     637.095     1090.05     4.8     -312.988     84.3428     330.174     462.724     4.8
823.403     893.177     -661.771     1389     125.001     17.8835     23.0369     -41.0921     50.6174     4.8     805.519     870.14     -620.679     1338.38     4.8
-932.148     776.953     -1205.57     1715.1     125     -647.956     466.443     -813.811     1140.06     4.8     -284.192     310.51     -391.761     575.049     4.8
-961.724     -718.304     700.957     1395.64     124.914     -222.752     -225.946     216     383.861     4.8     -738.972     -492.358     484.957     1011.78     4.8
-110.751     1211.84     -361.527     1275.59     125     25.7535     155.969     -34.9821     161.977     4.8     -136.504     1055.87     -326.545     1113.62     4.8
-1013.63     666.321     311.74     1258.66     125     -947.613     590.526     306.648     1157.91     4.8     -66.0133     75.7944     5.09211     100.755     4.8
-499.393     -1109.63     769.375     1445.07     124.978     -95.0845     -337.32     247.055     428.819     4.8     -404.308     -772.314     522.32     1016.26     4.8
866.049     -852.67     -528.84     1331.31     125.007     716.437     -655.816     -459.344     1074.43     4.8     149.612     -196.854     -69.4955     256.881     4.8
1122.89     437.648     2650.19     2914.02     125.002     881.746     301.658     2123.24     2318.76     4.8     241.141     135.99     526.948     595.264     4.8
-1150.99     -402.489     436.486     1301.12     124.994     -1024.58     -315.358     376.436     1136.2     4.8     -126.406     -87.1317     60.0497     164.922     4.8
1089.42     517.911     56.6989     1214.05     124.996     311.045     137.826     71.5454     347.688     4.8     778.374     380.086     -14.8465     866.357     4.8
-136.884     -1202.68     2176.76     2493.81     124.998     -16.5968     -659.066     1134.81     1312.42     4.8     -120.287     -543.614     1041.95     1181.39     4.8
1202.53     -158.878     645.231     1379.6     125.062     527.222     -44.0625     217.747     572.137     4.8     675.313     -114.815     427.483     807.462     4.8
1055.74     -596.797     -158.709     1229.46     125.003     305.413     -231.908     -23.6814     384.242     4.8     750.326     -364.89     -135.028     845.216     4.8
117.734     1212.9     335.712     1270.16     125.001     81.829     488.988     83.9583     502.869     4.8     35.9054     723.908     251.754     767.291     4.8
1190.64     -231.469     865.372     1495.21     124.842     1030.22     -161.661     766.165     1294.03     4.8     160.419     -69.8086     99.2064     201.177     4.8
-1202.3     -58.6473     -716.44     1406.37     124.999     -105.918     28.2317     -78.5775     134.956     4.8     -1096.38     -86.8791     -637.862     1271.41     4.8
-629.681     -1045.54     -133.857     1234.18     125.003     -494.428     -816.03     -156.028     966.815     4.8     -135.253     -229.515     22.171     267.367     4.8
-877.862     828.235     2559.82     2832.83     124.996     -773.985     674.596     2210.2     2437.03     4.8     -103.878     153.638     349.619     395.792     4.8
-157.777     -1208.88     309.631     1264.04     124.999     -100.905     -1033.53     292.342     1078.82     4.8     -56.8712     -175.357     17.2882     185.22     4.8
-229.393     1192.01     831.379     1476.59     125.001     -131.59     931.015     668.994     1153.98     4.8     -97.803     260.995     162.386     322.608     4.8
-1146.08     376.58     1326.35     1797.26     124.997     -611.789     136.057     673.137     919.747     4.8     -534.293     240.523     653.217     877.517     4.8
-921.41     -787.202     -202.66     1235.06     125.001     -537.521     -436.334     -175.579     714.26     4.8     -383.889     -350.868     -27.0812     520.803     4.8
1014.38     -657.537     305.057     1253     124.996     170.168     -59.4864     34.2866     183.561     4.8     844.211     -598.051     270.771     1069.44     4.8
-746.428     941.18     -235.037     1230.38     125.005     -581.394     772.449     -232.172     994.295     4.8     -165.033     168.731     -2.86539     236.088     4.8
1150.4     387.12     1460.98     1903.51     124.996     320.611     69.9828     330.618     465.855     4.8     829.786     317.137     1130.36     1437.66     4.8
-200.268     -1202.63     276.269     1256.33     125.009     -145.812     -503.729     126.822     539.547     4.8     -54.4565     -698.898     149.447     716.785     4.8
714.977     985.557     -1430.42     1882.62     125.008     261.742     448.592     -556.392     761.144     4.8     453.235     536.964     -874.033     1121.48     4.8
-1191.08     232.721     -711.069     1412.12     124.992     -890.393     128.663     -561.496     1060.5     4.8     -300.687     104.058     -149.573     351.619     4.8
-953.854     -738.551     470.727     1300.96     124.997     -431.251     -409.688     212.655     631.717     4.8     -522.603     -328.863     258.072     669.245     4.8
963.589     719.072     478.845     1300.19     124.998     939.447     716.953     456.532     1266.9     4.8     24.1424     2.1194     22.3136     33.2909     4.8
-1091.06     -545.966     -129.411     1233.23     125.019     -156.81     -36.8812     -36.3686     165.213     4.8     -934.246     -509.085     -93.0425     1068.02     4.8
-1186.4     278.324     273.751     1255.22     124.999     -189.79     48.1277     -1.9021     195.865     4.8     -996.611     230.196     275.653     1059.35     4.8
-891.733     811.719     -227.905     1233.55     124.991     -160.8     146.104     -90.6522     235.466     4.8     -730.933     665.615     -137.253     998.082     4.8
-465.535     1124.41     -1371.05     1837.5     125.014     -82.8229     174.699     -155.455     248.13     4.8     -382.712     949.707     -1215.6     1589.37     4.8
-535.279     -1088.41     -403.93     1284.5     124.999     -281.256     -636.046     -288.796     753.051     4.8     -254.024     -452.362     -115.134     531.45     4.8
1173.78     259.931     -839.746     1471.78     125.021     659.341     141.314     -545.57     867.393     4.8     514.444     118.618     -294.175     604.388     4.8
-283.72     -1178.24     1627.43     2032.95     124.996     -210.222     -647.738     856.75     1094.44     4.8     -73.4983     -530.497     770.677     938.507     4.8
796.498     -910.295     1959.38     2306.05     125.031     431.529     -398.753     939.665     1108.25     4.8     364.969     -511.542     1019.72     1197.8     4.8
199.787     1198.63     439.293     1298.17     125     192.166     816.774     319.485     897.854     4.8     7.62162     381.859     119.808     400.314     4.8
-290.683     1180.7     -888.392     1511.1     124.995     -246.538     844.54     -691.233     1118.86     4.8     -44.145     336.161     -197.159     392.234     4.8
-1213.12     -12.8005     -344.242     1267.26     125.004     -1139.99     11.5754     -340.978     1189.96     4.8     -73.1315     -24.3758     -3.2639     77.3052     4.8
452.011     -1121.12     -1086.74     1630.29     124.999     365.04     -870.642     -912.421     1312.94     4.8     86.971     -250.481     -174.319     317.356     4.8
-895.342     821.108     -1560.2     1981.34     125.002     -40.1537     41.043     -38.0032     69.0227     4.8     -855.188     780.065     -1522.2     1912.32     4.8
903.997     -806.143     -838.871     1478.65     124.998     724.107     -599.212     -695.175     1169.05     4.8     179.89     -206.931     -143.696     309.6     4.8
-490.363     1095.78     342.895     1254.75     125     -153.028     257.32     128.783     325.943     4.8     -337.336     838.46     214.112     928.805     4.8
-1153.56     -403.763     1085.83     1639.63     124.993     -885.8     -254.351     799.314     1219.94     4.8     -267.76     -149.412     286.519     419.685     4.8
14.9425     1211.38     129.485     1224.76     124.998     -28.4002     643.414     119.45     655.042     4.8     43.3426     567.961     10.0348     569.721     4.8
542.886     1085.05     393.915     1281.73     124.999     338.226     540.419     191.293     665.632     4.8     204.66     544.626     202.622     616.103     4.8
-512.715     -1099.76     -186     1233.92     125.001     -289.997     -717.913     -162.935     791.244     4.8     -222.718     -381.844     -23.0652     442.677     4.8
1211.33     37.8568     -1946.69     2296.52     125.001     531.236     42.0614     -962.526     1100.21     4.8     680.097     -4.20456     -984.166     1196.31     4.8
-907.895     784.974     -1876.57     2231.05     125.025     -415.756     360.489     -976.06     1120.5     4.8     -492.138     424.485     -900.506     1110.55     4.8
220.984     -1192.04     371.51     1274.14     125     139.419     -947.804     254.351     991.205     4.8     81.5657     -244.239     117.159     282.94     4.8
-1106.94     515.843     122.507     1233.71     124.998     -925.552     439.353     147.888     1035.17     4.8     -181.391     76.4899     -25.3805     198.546     4.8
-858.208     -842.474     -726.267     1410.45     124.999     -632.681     -573.171     -566.168     1024.39     4.8     -225.526     -269.303     -160.099     386.058     4.8
933.287     760.476     -227.377     1231.53     124.998     87.4513     49.0009     -49.9301     112.093     4.8     845.836     711.475     -177.447     1119.44     4.8
1064.56     -590.507     -30.1912     1224.14     124.999     299.194     -153.077     -63.0047     341.968     4.8     765.364     -437.431     32.8136     882.172     4.8
-679.433     -1010.21     1667.53     2068.44     125.001     -423.428     -589.527     1088.26     1308.12     4.8     -256.005     -420.686     579.269     760.323     4.8
1121.46     -479.08     -957.894     1555.76     124.998     47.7047     -42.3904     -75.3258     98.8417     4.8     1073.76     -436.69     -882.568     1456.91     4.8
-1154.52     -335.243     506.234     1310.42     124.998     -709.345     -142.471     306.517     785.776     4.8     -445.176     -192.772     199.717     524.645     4.8
-1040.91     624.121     -80.2173     1222.74     124.999     -624.439     312.215     -76.9065     702.381     4.8     -416.474     311.907     -3.31074     520.356     4.8
809.488     904.694     167.589     1231.85     124.989     41.8564     65.9306     -16.6722     79.9988     4.8     767.632     838.764     184.261     1151.85     4.8
41.7559     1203.56     1105.98     1639.85     124.991     12.2317     12.6143     26.8271     32.4264     4.8     29.5243     1190.94     1079.15     1607.42     4.8
1001.08     -672.127     1419.5     1866.68     125     233.975     -152.927     252.199     376.508     4.8     767.101     -519.2     1167.3     1490.17     4.8
1046.15     -590.736     -576.445     1338.4     125.001     826.89     -411.88     -416.794     1013.48     4.8     219.265     -178.856     -159.651     324.928     4.8
-1162.83     -365.973     164.408     1236.43     125.013     -220.347     -19.6049     25.0171     222.679     4.8     -942.478     -346.368     139.391     1013.75     4.8
-466.787     -1126.15     -1698.85     2094.71     124.999     -91.2853     -358.974     -550.489     663.518     4.8     -375.502     -767.18     -1148.36     1431.19     4.8
